alfons_mieczysław_chrostowski	cateogory:polish_male_writers
alfons_mieczysław_chrostowski	cateogory:polish_editors
alfred_allen_(actor)	cateogory:1886_births
alfred_allen_(actor)	cateogory:1947_deaths
alfred_allen_(actor)	cateogory:20th_century_american_male_actors
alfred_allen_(actor)	cateogory:american_male_silent_film_actors
alfred_allen_(actor)	cateogory:american_male_writers
alfred_allen_(actor)	cateogory:male_actors_from_los_angeles
alfred_allen_(actor)	cateogory:male_actors_from_new_york
alfred_allen_(actor)	cateogory:people_from_alfred,_new_york
alfred_f.johnson	cateogory:people_educated_at_nottingham_high_school
alfred_f.johnson	cateogory:1884_births
alfred_f.johnson	cateogory:1972_deaths
alfred_f.johnson	cateogory:alumni_of_the_university_of_manchester
alfred_f.johnson	cateogory:recipients_of_the_military_cross
alfred_f.johnson	cateogory:people_from_nottingham
alfred_f.johnson	cateogory:academic_librarians
alhaji_alieu_ebrima_cham_joof	cateogory:gambian_politicians
alhaji_alieu_ebrima_cham_joof	cateogory:gambian_writers
alhaji_alieu_ebrima_cham_joof	cateogory:gambian_activists
alhaji_alieu_ebrima_cham_joof	cateogory:serer_politicians
alhaji_alieu_ebrima_cham_joof	cateogory:1924_births
alhaji_alieu_ebrima_cham_joof	cateogory:2011_deaths
alhaji_alieu_ebrima_cham_joof	cateogory:african_pan_africanists
alhaji_alieu_ebrima_cham_joof	cateogory:people_associated_with_scouting
alhaji_alieu_ebrima_cham_joof	cateogory:scouting_pioneers
